Name,id_Number,gender,height_cm,weight_kg
George Gee,90096193801203542,Male,202,88
George George,76713194905031526,Male,204,61
George Geraci,78027199605072641,Female,156,63
George Gillespie,87056193510252756,Male,200,54
George Gore,76406194303222261,Female,188,58
George Gray,91900194703046772,Female,196,94
George Guinasso,71007197501033714,Male,207,46
George Guinasso,33005198802106074,Male,180,45
George Hackett,12121199009285033,Female,201,107
George Hackworth,45452195202291150,Female,162,96
George Hall,51108194208281482,Male,213,106
George Handelman,72182200203202319,Female,184,65
George Hardin,28201201202016851,Male,189,64
George Hardin,92660198910033861,Male,178,48
George Harjo,50929201912063705,Male,202,108
George Harris,82781193711284439,Female,176,65
George Harris,99428196512315092,Female,194,83
George Harrison,45898195503316657,Female,169,70
George Hathcock,48082200307307967,Female,151,62
George Herron,45022194312259225,Female,160,77
George Holt,24866197904138199,Male,176,45
George Hoover,71009198109073620,Male,218,86
George Hottel,61621197103203058,Female,201,107
George Houston,87836193212069721,Female,161,86
George Jacocks,66515200607131123,Female,161,106
George Johnson,48690201201149757,Male,151,75
George Johnston,25461195702162354,Female,151,116
George Johnston,20697194910076655,Male,168,48
George Judge,54144199601077120,Female,153,96
George Keenan,83777196104183205,Male,190,70
George Kempf,55482200007315933,Female,166,73
George Kollross,40355197301288351,Male,159,100
George Koziel,61825194504246534,Male,180,117
George Lara,48220193812146043,Female,169,69
George Lorentz,91138196407032529,Male,172,71
George Lucas,42606201107085233,Female,186,74
George Luksa,31695198110251750,Female,186,61
George Luskey,22357201907179935,Female,208,91
George Manning,86884192711222172,Female,180,93
George Martin,14979196812233785,Female,213,87
George Mcintosh,71615200105223078,Female,201,114
George Mclaren,29919196810046963,Female,188,55
George Mendoza,23784193312181429,Male,211,53
George Messenger,49870194709202961,Female,161,99
George Miller,73366200607137567,Male,177,68
George Miller,92276201901227891,Male,214,47
George Miller,14765201702015914,Female,172,92
George Moore,79556193612288760,Male,157,47
George Moore,36779196102274870,Female,193,103
George Morin,38688194502158752,Female,206,55
George Okie,18439193504303917,Female,207,116
George Oldham,37382199806122558,Male,174,56
George Oldham,53919201804059886,Male,197,60
George Payne,67200196512263344,Male,184,96
George Payne,53194194504289612,Female,197,64
George Paz,91119198212241901,Female,168,75
George Paz,94309196608184872,Male,187,50
George Picciano,13840195604206435,Female,193,54
George Pope,78872198907317992,Male,171,50
George Potter,22172194808037885,Male,181,47
George Potvin,25488200207025875,Male,159,85
George Prior,85930195808101852,Female,194,101
George Prior,68520196312156293,Male,158,66
George Purvis,72261197808259799,Male,195,102
George Revilla,20511199004176734,Male,160,53
George Reyes,49077201709271290,Female,214,58
George Reyes,21565196210171443,Male,199,108
George Richardson,28902198106043130,Male,213,57
George Rippeon,81548198509091052,Male,184,104
George Robinson,32261195701117978,Male,212,108
George Robles,49814197003312281,Female,204,90
George Rogers,22847197805036766,Female,217,47
George Rogers,22784195812187684,Male,161,84
George Roy,37123200209106462,Male,152,89
George Roy,89709200108206783,Female,202,88
George Sanchez,66251201403035608,Female,176,72
George Sandoval,89951196204305250,Male,194,116
George Santos,36833200412102464,Female,152,94
George Simon,39454201310176437,Female,188,64
George Smith,47693194202079232,Female,199,67
George Summers,24679194504261292,Female,152,99
George Tate,17756196209203622,Male,212,101
George Thompson,59045200606078113,Male,213,49
George Turner,48025197307311007,Male,153,113
George Vanderburg,60551194406086953,Female,167,118
George Walker,28285194701269265,Male,213,95
George Williams,62937201903237729,Female,165,90
George Wilson,43418200605178095,Male,165,81
George Yates,94672201310209689,Female,154,52
George Young,85281202004068334,Male,157,66
Georgetta Hanstein,72122195604046067,Male,211,100
Georgette Aguirre,52410195507219994,Male,183,48
Georgette Aguirre,95111200605097570,Male,156,69
Georgette Bustamante,11356196506106660,Female,176,72
Georgette Heckert,77805197410233321,Male,191,110
Georgette Heckert,53549201511233061,Male,190,107
Georgia Cox,57545199310051364,Female,210,58
Georgia Hilser,62436195908182744,Female,162,75
Georgia Lawrence,23899198210034557,Male,167,68
Georgia Linn,26735197610274786,Male,184,48
Georgia Montes,52380199512313336,Female,213,113
Georgia Oneil,11357200108117633,Female,157,48
Georgia Piles,50016193911261171,Female,166,82
Georgia Valles,63217193303282104,Male,190,57
Georgianna Tackett,21777193106182225,Female,182,94
Georgianna Tackett,88393195810145816,Female,197,75
Georgine Fowler,93152193908212608,Male,170,77
Gerald Andrus,84697195103047430,Female,165,86
Gerald Burns,67422197005065661,Male,165,69
Gerald Caston,25828195801046424,Male,218,79
Gerald Cavender,81478196404068300,Female,171,86
Gerald Curran,50110197207196038,Male,155,112
Gerald Currie,70210197904039478,Male,156,119
Gerald Ducking,82360198709262638,Female,209,65
Gerald Frappier,29757196009021103,Female,188,82
Gerald Halpin,87940195901016284,Female,155,85
Gerald Hathaway,41480200810147646,Male,175,86
Gerald Hilton,36018198510074455,Male,168,86
Gerald Ingalls,60722200305179981,Male,158,52
Gerald Lewis,31303194304276410,Male,209,48
Gerald Lewis,56343198806258807,Male,190,109
Gerald Marks,54003194906298265,Female,188,53
Gerald Martinez,71952200909234388,Male,167,69
Gerald Martinez,64803198511304859,Female,154,112
Gerald Paschal,44047193010265849,Male,195,109
Gerald Richmond,40540200311236632,Female,162,74
Gerald Ross,63714197505082633,Male,211,74
Gerald Stewart,66283200403077056,Female,170,69
Gerald Teas,56916195407134730,Male,159,117
Geraldine Avery,65250194504134916,Female,167,115
Geraldine Duvall,71604193011194803,Male,201,116
Geraldine Gray,65642200101274352,Female,167,95
Geraldine Hairston,85895196311213393,Male,172,93
Geraldine Herman,88733198602113783,Male,152,85
Geraldine Isbell,90176195401219304,Male,175,61
Geraldine Jacobsma,82602198706258525,Male,214,86
Geraldine Kennedy,86891198802245767,Female,191,62
Geraldine Lawyer,39947197312086721,Female,168,74
Geraldine Lederer,10557193710244512,Female,200,87
Geraldine Matt,15780195506025869,Female,150,48
Geraldine Mccollum,91940194408163753,Female,192,75
Geraldine Mccollum,45448192307215904,Female,167,63
Geraldine Nichols,71291193005036780,Female,195,79
Geraldine Paige,42927200911111150,Male,173,110
Geraldine Paige,51002192012312009,Male,192,54
Geraldine Pierce,35393198505062364,Female,172,63
Geraldine Poissant,74617193508201253,Female,150,62
Geraldine Powell,72617201111119781,Male,214,68
Geraldine Powell,43634197604272909,Female,163,46
Geraldine Sims,75432193105138525,Male,173,67
Geraldine Singh,72158200308142550,Male,164,89
Geraldine Surrett,70550196710055301,Female,215,114
Geraldine Tolston,24846200011039857,Male,188,94
Geraldine Westley,16655194205272774,Female,195,116
Geraldine Westley,81755193312274306,Female,201,110
Geraldo Hernandez,26572194301216311,Male,157,47
Geraldo Lunsford,11069195506016828,Female,191,112
Geralyn Brinkhaus,11554195705291754,Male,197,83
Geralyn Brinkhaus,89544198506028117,Male,176,74
Geralyn Lecy,88532196110214461,Female,177,97
Geralyn Muterspaw,55594201705029149,Female,160,106
Gerard Edwards,33126195806065676,Female,206,84
Gerard Joiner,81668197607252675,Male,180,100
Gerard Mitchell,80308199903305856,Female,219,65
Gerard Najera,71397201706223323,Male,188,89
Gerard Najera,43255199801146073,Male,205,119
Gerardo Atkins,90549201202108158,Female,189,48
Gerardo Bryan,58812201404189719,Male,195,54
Gerardo Goodspeed,25971197807299691,Male,168,106
Gerda Schwass,42701202002245487,Female,165,112
Geri Beane,28183196906199543,Female,166,51
Gerri Barnett,20116196710047311,Female,213,91
Gerry Beam,10638194803243643,Male,184,64
Gerry Beam,71312201208071602,Female,189,51
Gerry Cartright,78254195806258387,Female,166,57
Gerry Taylor,77307196306083451,Male,213,113
Gertrude Ames,35763198905189424,Female,159,56
Gertrude Gaylor,88666199310202875,Male,167,80
Gertrude Heatly,83237200412216230,Male,209,73
Gertrude Heatly,76345200210295915,Male,180,108
Gertrude Hutchinson,92636195205099091,Male,169,114
Gertrude James,92918196604219382,Female,211,116
Gertrude Kinroth,23239200708268967,Male,150,116
Gertrude Norris,43006196404064032,Female,188,54
Gertrude Russell,67295201404065194,Male,171,82
Gertrude Saldivar,45450196010205732,Male,158,56
Gertrude Scott,55017193008085195,Female,154,109
Gertrude Yamazaki,13260196906036302,Male,171,85
Gia Crawford,68959195510185365,Male,202,78
Gigi Berg,55425201001161652,Female,172,66
Gigi Perry,15018196206093742,Female,169,82
Gilbert Bowar,66608200701201915,Male,157,109
Gilbert Bowar,64365201702051396,Female,192,84
Gilbert Carr,47463197409053963,Female,214,81
Gilbert Gallo,70440194106188567,Male,193,83
Gilbert Hines,50094198809268951,Female,208,108
Gilbert Mitchell,58736198108239953,Male,155,76
Gilbert Mitchell,56820200208122167,Male,179,66
Gilbert Myers,37926200501317892,Female,184,83
Gilbert Nelson,19832200512218210,Male,187,94
Gilbert Perry,13892198705176931,Male,161,90
Gilbert Rolfe,43692197202258484,Male,214,60
Gilbert Swilley,35880195609117578,Male,191,112
Gilbert Teeter,52097197609092843,Female,200,65
Gilbert Woods,48133196807065052,Female,152,92
Gilberto Bridges,72404199001116447,Male,176,114
Gilberto Burke,54334200512311127,Male,194,61
Gilberto Morales,78014201811273573,Female,208,111
Gilda Poynter,78963193411234610,Female,178,81
Gina Allen,13448200210157450,Female,209,59
Gina Berg,56680195608262876,Female,215,82
Gina Currie,74324199505295320,Female,216,110
Gina Currie,42306196411252230,Male,215,48
Gina Gay,63862199611144629,Male,171,95
Gina Huggins,24616194201309875,Female,205,111
Gina Hutchens,86471201012015502,Male,173,95
Gina Maclean,55979199507024515,Male,196,67
Gina Maditz,14970199203208619,Male,173,110
Gina Orozco,29559201308163443,Male,208,107
Gina Reyes,30128194302061721,Female,218,98
Gina Smith,65259193401207739,Male,178,88
Ginger Daniel,55547194703259139,Female,201,71
Ginger Green,87422197512126661,Male,177,119
Giovanna Sullivan,16867198304179812,Female,170,59
Giovanni Ward,96546199710136262,Male,208,85
Gisela Dow,36468195210093031,Male,204,67
Giselle Anderson,29603201508024898,Male,167,52
Giselle Nutt,19574198306284326,Male,175,45
Giuseppina Padilla,48079197206231725,Female,215,90
Glady Ginn,94492196310283900,Male,176,105
Gladys Brazelton,29312195602244371,Male,211,79
Gladys Brazelton,14001193207127451,Male,183,92
Gladys Choat,44887200010022931,Female,172,53
Gladys Dillard,57707192207072451,Male,169,108
Gladys Gary,34016194807088629,Male,163,88
Gladys Hernandez,70131196407017553,Female,150,46
Gladys Hopkins,11018201403262614,Male,204,118
Gladys Johnson,64136197202256010,Female,199,55
Gladys Johnson,16714196403228455,Male,162,100
Gladys Killen,62446201301292258,Female,164,117
Gladys Kim,49013194406267703,Female,179,45
Gladys Lawhorn,32980198301177998,Female,157,114
Gladys Lee,60791198604143022,Female,152,47
Gladys Lohr,44224197309026916,Male,214,85
Gladys Long,98274196209163543,Male,176,74
Gladys Morgan,91800200905224891,Male,216,97
Gladys Murray,50719194203099449,Female,179,100
Gladys Nichols,63934194305313181,Male,219,105
Gladys Rosenthal,15570200906064417,Male,201,76
Gladys Sahara,31003194309098465,Female,178,113
Gladys Swinney,57687195512217359,Male,168,119
Gladys Treffert,55339198103311095,Male,196,105
Gladys Valdez,30085201908114993,Female,218,95
Gladys Valdez,18819201703292046,Male,182,82
Gladys Vancleave,77023197906304965,Male,185,72
Glen Angle,31886200408288820,Female,188,74
Glen Angle,79129200107196688,Male,179,53
Glen Bladen,86816193005033790,Male,198,109
Glen Brannon,28676192607312309,Female,154,106
Glen Brannon,45492201811218477,Female,151,48
Glen Cruz,22227197404042986,Female,171,99
Glen Durkin,71013201001183532,Female,159,108
Glen Foust,39779196610289894,Male,172,55
Glen Huggins,95554196610165273,Male,211,119
Glen Jones,77500200903014456,Male,191,61
Glen Jones,90955199112053607,Female,154,115
Glen Magnall,22588193909278657,Female,158,103
Glen Sanchez,71060199103184222,Male,154,83
Glen Smith,22945196710211919,Male,166,70
Glen Taylor,78600193305014452,Male,176,116
Glen Walker,57467196407213901,Male,209,63
Glen Walker,81425197102101353,Male,188,72
Glenda Boisvert,20162195902289657,Female,150,64
Glenda Carter,50400200605148815,Male,157,95
Glenda Carter,56373200008095369,Female,206,107
Glenda Compton,92487197910193208,Female,206,56
Glenda Frank,33857193501156963,Female,198,73
Glenda Mackey,96706194005272011,Female,160,79
Glenda Price,88597199107047748,Male,194,45
Glenda Wathen,16012195807081157,Female,158,51
Glenn Bulter,37331197406011811,Male,156,112
Glenn Coston,98787200301162261,Female,195,63
Glenn Desir,23973198705072733,Male,215,63
Glenn Filthaut,81789195610147417,Male,183,101
Glenn Hall,87651197411113786,Female,217,116
Glenn Juncaj,13090193001049305,Female,202,69
Glenn Kelley,88647192603205976,Female,188,78
Glenn Kimbrough,55932197808086312,Male,180,57
Glenn Logan,21579199212026143,Female,178,99
Glenn Miller,83516193802238958,Male,162,75
Glenn Nash,67179200212013700,Female,209,59
Glenn Nash,46413194010171622,Female,192,78
Glenn Parduhn,86109195809258522,Male,181,113
Glenn Villiard,35579192612044625,Male,150,105
Glenn Weis,78171201404156854,Male,178,62
Glenn Weis,96550193203275971,Female,212,64
Glenna Dawson,47706200906016561,Female,211,53
Glenna Marvin,94038192809166972,Male,201,62
Glenna Rice,87431194607171024,Male,168,64
Glinda Woodruff,23233201508161827,Female,188,77
Gloria Barreto,11422199707293719,Female,156,106
Gloria Becker,78669196112218165,Male,180,69
Gloria Benson,41616197206225440,Female,212,112
Gloria Blair,75217196806061216,Male,177,113
Gloria Blair,13199198207269715,Male,180,89
Gloria Buchauer,81584200205149073,Male,197,111
Gloria Busse,51127196901056187,Male,179,76
Gloria Cantu,37102196807044358,Female,162,72
Gloria Cantu,59527197703017701,Male,203,60
Gloria Chalifoux,65254195609031184,Female,156,54
Gloria Chalifoux,29680197410235516,Male,204,82
Gloria Dearmitt,65745197210065500,Male,154,65
Gloria Denney,11187194511025030,Female,212,110
Gloria Diggs,98969199601014316,Female,217,105
Gloria Goins,10167201204046732,Male,216,113
Gloria Gorecki,31797193309151104,Female,199,115
Gloria Greenleaf,72972196907281108,Male,168,89
Gloria Harris,78365198706209888,Female,165,57
Gloria Hernandez,83472201809307964,Male,185,106
Gloria Hernandez,63091196812163081,Female,185,107
Gloria Holt,49407198207095650,Male,218,68
Gloria Jobe,64365201406185395,Female,210,80
Gloria Josilowsky,21073194701167674,Female,217,113
Gloria Loewen,36494198402184451,Female,193,111
Gloria Loewen,39770195503131506,Female,186,87
Gloria Morris,82804196911113517,Male,157,47
Gloria Newman,25457196609278497,Female,165,107
Gloria Nordenstrom,59461197905186957,Female,152,53
Gloria Pennel,59433194802178718,Male,202,66
Gloria Perez,40052199504106271,Female,168,87
Gloria Raderstorf,63810195111109424,Female,213,46
Gloria Ramirez,29089195003204419,Female,203,52
Gloria Torres,19973194204098480,Male,173,51
Gloria Vastardis,46956195104032316,Male,151,118
Gloria Vergara,27676196705319946,Female,178,47
Gloria Webster,55432196911306460,Female,160,48
Gloria Williams,91067198006054052,Female,205,64
Gloria Williams,66873200006305180,Male,207,84
Gloria Zambrano,14776199808042095,Male,196,56
Glory Zeller,28393201109027005,Female,163,60
Glory Zeller,36693200010026947,Male,189,98
Glynis Doane,65886200610274923,Female,154,50
Glynis Jacobi,76733196312313887,Female,195,99
Golda Anderson,18296197207154613,Female,183,49
Golda Anderson,13119192807037169,Female,217,117
Golda Brown,17407199412239561,Female,181,57
Golda Holland,83714197101141614,Female,212,66
Goldie Ferguson,56670198106189361,Female,184,83
Goldie Guerra,73353199404255017,Female,200,67
Gonzalo Colin,70888193804188122,Male,157,63
Gonzalo Gillilan,55994194206091181,Male,166,96
Gonzalo Lau,86035196610316462,Female,175,95
Gordon Bazaldua,18212194108137567,Female,195,52
Gordon Clark,88910197006195132,Male,218,55
Gordon Cline,10316198706087928,Female,216,75
Gordon Cullen,57333199302133696,Male,177,67
Gordon Delrie,51197196106175433,Female,150,88
Gordon Estevez,11735193303149485,Female,180,115
Gordon Geronimo,67718197801071943,Female,181,116
